
Dump of file C:\Windows\System32\concrt140d.dll

File Type: DLL

  Section contains the following exports for CONCRT140D.dll

    00000000 characteristics
    60247833 time date stamp Thu Feb 11 01:20:03 2021
        0.00 version
           1 ordinal base
         291 number of functions
         291 number of names

    ordinal hint RVA      name
        128   7F 000428E0 ?GetExecutionContextId@Concurrency@@YAIXZ
        129   80 00027440 ?GetNumberOfVirtualProcessors@CurrentScheduler@Concurrency@@SAIXZ
        130   81 00042D70 ?GetOSVersion@Concurrency@@YA?AW4OSVersion@IResourceManager@1@XZ
        131   82 00027490 ?GetPolicy@CurrentScheduler@Concurrency@@SA?AVSchedulerPolicy@2@XZ
        132   83 0005B280 ?GetPolicyValue@SchedulerPolicy@Concurrency@@QEBAIW4PolicyElementKey@2@@Z
        133   84 00042D80 ?GetProcessorCount@Concurrency@@YAIXZ
        134   85 00042D90 ?GetProcessorNodeCount@Concurrency@@YAIXZ
        135   86 00042DC0 ?GetSchedulerId@Concurrency@@YAIXZ
        136   87 000282E0 ?GetSharedTimerQueue@details@Concurrency@@YAPEAXXZ
        137   88 000204E0 ?Id@Context@Concurrency@@SAIXZ
        138   89 000274F0 ?Id@CurrentScheduler@Concurrency@@SAIXZ
        139   8A 00027540 ?IsAvailableLocation@CurrentScheduler@Concurrency@@SA_NAEBVlocation@2@@Z
        140   8B 00020530 ?IsCurrentTaskCollectionCanceling@Context@Concurrency@@SA_NXZ
        141   8C 0008CB58 ?LockEventGuid@Concurrency@@3U_GUID@@B
        142   8D 00072E50 ?Log2@details@Concurrency@@YAK_K@Z
        143   8E 000196D0 ?NFS_Allocate@details@Concurrency@@YAPEAX_K0PEAX@Z
        144   8F 000198B0 ?NFS_Free@details@Concurrency@@YAXPEAX@Z
        145   90 00019960 ?NFS_GetLineSize@details@Concurrency@@YA_KXZ
        146   91 000205F0 ?Oversubscribe@Context@Concurrency@@SAX_N@Z
        147   92 0008CB88 ?PPLParallelForEventGuid@Concurrency@@3U_GUID@@B
        148   93 0008CB98 ?PPLParallelForeachEventGuid@Concurrency@@3U_GUID@@B
        149   94 0008CB78 ?PPLParallelInvokeEventGuid@Concurrency@@3U_GUID@@B
        150   95 000275A0 ?RegisterShutdownEvent@CurrentScheduler@Concurrency@@SAXPEAX@Z
        151   96 00058F60 ?ResetDefaultSchedulerPolicy@Scheduler@Concurrency@@SAXXZ
        152   97 0008CB68 ?ResourceManagerEventGuid@Concurrency@@3U_GUID@@B
        153   98 0008CB18 ?ScheduleGroupEventGuid@Concurrency@@3U_GUID@@B
        154   99 00020640 ?ScheduleGroupId@Context@Concurrency@@SAIXZ
        155   9A 00027610 ?ScheduleTask@CurrentScheduler@Concurrency@@SAXP6AXPEAX@Z0@Z
        156   9B 00027670 ?ScheduleTask@CurrentScheduler@Concurrency@@SAXP6AXPEAX@Z0AEAVlocation@2@@Z
        157   9C 0008CB08 ?SchedulerEventGuid@Concurrency@@3U_GUID@@B
        158   9D 0005B2E0 ?SetConcurrencyLimits@SchedulerPolicy@Concurrency@@QEAAXII@Z
        159   9E 000594C0 ?SetDefaultSchedulerPolicy@Scheduler@Concurrency@@SAXAEBVSchedulerPolicy@2@@Z
        160   9F 0005B430 ?SetPolicyValue@SchedulerPolicy@Concurrency@@QEAAIW4PolicyElementKey@2@I@Z
        161   A0 0008CB48 ?VirtualProcessorEventGuid@Concurrency@@3U_GUID@@B
        162   A1 00020690 ?VirtualProcessorId@Context@Concurrency@@SAIXZ
        163   A2 000206E0 ?Yield@Context@Concurrency@@SAXXZ
        164   A3 00068820 ?_Abort@_StructuredTaskCollection@details@Concurrency@@AEAAXXZ
        165   A4 00039280 ?_Acquire@_NonReentrantBlockingLock@details@Concurrency@@QEAAXXZ
        166   A5 000392B0 ?_Acquire@_NonReentrantPPLLock@details@Concurrency@@QEAAXPEAX@Z
        167   A6 000392E0 ?_Acquire@_ReentrantBlockingLock@details@Concurrency@@QEAAXXZ
        168   A7 00039310 ?_Acquire@_ReentrantLock@details@Concurrency@@QEAAXXZ
        169   A8 00039410 ?_Acquire@_ReentrantPPLLock@details@Concurrency@@QEAAXPEAX@Z
        170   A9 00039490 ?_AcquireRead@_ReaderWriterLock@details@Concurrency@@QEAAXXZ
        171   AA 00039560 ?_AcquireWrite@_ReaderWriterLock@details@Concurrency@@QEAAXXZ
        172   AB 0001CB80 ?_Advance@_Concurrent_queue_iterator_base_v4@details@Concurrency@@IEAAXXZ
