
Dump of file C:\Windows\System32\vccorlib140d.dll

File Type: DLL

  Section contains the following exports for vccorlib140d.DLL

    00000000 characteristics
    602479D1 time date stamp Thu Feb 11 01:26:57 2021
        0.00 version
           1 ordinal base
         256 number of functions
         256 number of names

    ordinal hint RVA      name
        220   DB 0005E670 ?__abi_ObjectToString@__abi_details@@YAPE$AAVString@Platform@@PE$AAVObject@3@_N@Z
        221   DC 00070C60 ?__abi_Resolve@ControlBlock@Details@Platform@@UEAAJAEAVGuid@3@PEAPEAU__abi_IInspectable@@@Z
        222   DD 00048CF0 ?__abi_WinRTraiseAccessDeniedException@@YAXXZ
        223   DE 00048D50 ?__abi_WinRTraiseCOMException@@YAXJ@Z
        224   DF 00048DB0 ?__abi_WinRTraiseChangedStateException@@YAXXZ
        225   E0 00048E10 ?__abi_WinRTraiseClassNotRegisteredException@@YAXXZ
        226   E1 00048E70 ?__abi_WinRTraiseDisconnectedException@@YAXXZ
        227   E2 00048ED0 ?__abi_WinRTraiseFailureException@@YAXXZ
        228   E3 00048F30 ?__abi_WinRTraiseInvalidArgumentException@@YAXXZ
        229   E4 00048F90 ?__abi_WinRTraiseInvalidCastException@@YAXXZ
        230   E5 00048FF0 ?__abi_WinRTraiseNotImplementedException@@YAXXZ
        231   E6 00049050 ?__abi_WinRTraiseNullReferenceException@@YAXXZ
        232   E7 000490B0 ?__abi_WinRTraiseObjectDisposedException@@YAXXZ
        233   E8 00049110 ?__abi_WinRTraiseOperationCanceledException@@YAXXZ
        234   E9 00049170 ?__abi_WinRTraiseOutOfBoundsException@@YAXXZ
        235   EA 000491D0 ?__abi_WinRTraiseOutOfMemoryException@@YAXXZ
        236   EB 00049230 ?__abi_WinRTraiseWrongThreadException@@YAXXZ
        237   EC 00064190 ?__abi_cast_Object_to_String@__abi_details@@YAPE$AAVString@Platform@@_NPE$AAVObject@3@@Z
        238   ED 000642C0 ?__abi_cast_String_to_Object@__abi_details@@YAPE$AAVObject@Platform@@PE$AAVString@3@@Z
        239   EE 00065A80 ?__abi_make_type_id@@YAPE$AAVType@Platform@@AEBU__abi_type_descriptor@@@Z
        240   EF 00049290 ?__abi_translateCurrentException@@YAJ_N@Z
        241   F0 0006F370 ?__getActivationFactoryByHSTRING@@YAJPEAUHSTRING__@@AEAVGuid@Platform@@PEAPEAX@Z
        242   F1 00008790 ?get@Bottom@Rect@Foundation@Windows@@QEAAMXZ
        243   F2 0004B3C0 ?get@BreakOnAllocationId@Heap@Details@Platform@@SAHXZ
        244   F3 0004B3D0 ?get@BreakOnFreeId@Heap@Details@Platform@@SAHXZ
        245   F4 0004B3E0 ?get@CurrentAllocationId@Heap@Details@Platform@@SAHXZ
        246   F5 000087F0 ?get@Empty@Rect@Foundation@Windows@@SA?AV234@XZ
        247   F6 00008880 ?get@Empty@Size@Foundation@Windows@@SA?AV234@XZ
        248   F7 00065B20 ?get@FullName@Type@Platform@@QE$AAAPE$AAVString@3@XZ
        249   F8 00008950 ?get@HasInverse@Matrix3D@Media3D@Media@Xaml@UI@Windows@@QEAA_NXZ
        250   F9 000496D0 ?get@Message@Exception@Platform@@QE$AAAPE$AAVString@3@XZ
        251   FA 0004B3F0 ?get@ObjectCount@Heap@Details@Platform@@SAHXZ
        252   FB 00008AD0 ?get@Right@Rect@Foundation@Windows@@QEAAMXZ
        253   FC 0004B400 ?get@TrackingLevel@Heap@Details@Platform@@SA?AW4HeapAllocationTrackingLevel@34@XZ
        254   FD 0004B410 ?set@BreakOnAllocationId@Heap@Details@Platform@@SAXH@Z
        255   FE 0004B430 ?set@BreakOnFreeId@Heap@Details@Platform@@SAXH@Z
        256   FF 0004B450 ?set@TrackingLevel@Heap@Details@Platform@@SAXW4HeapAllocationTrackingLevel@34@@Z

  Summary

       11000 .data
        C000 .pdata
       C9000 .rdata
        4000 .reloc
        1000 .rsrc
       80000 .text
