
Dump of file C:\Windows\System32\urlmon.dll

File Type: DLL

  Section contains the following exports for urlmon.dll

    00000000 characteristics
    79B60EE9 time date stamp
        0.00 version
         100 ordinal base
         506 number of functions
         131 number of names

    ordinal hint RVA      name
        488      00130D10 [NONAME]
        489      00002780 [NONAME]
        490      000C56A0 [NONAME]
        491      0006DAD0 [NONAME]
        492      00043D10 [NONAME]
        493      000666B0 [NONAME]
        494      00066680 [NONAME]
        495      0006E040 [NONAME]
        496      0006F630 [NONAME]
        497      00007E90 [NONAME]
        498      0001D600 [NONAME]
        499      00053A90 [NONAME]
        500      000766A0 [NONAME]
        501      0011F510 [NONAME]
        502      0011F240 [NONAME]
        503      0000B970 [NONAME]
        504      00122C60 [NONAME]
        505      0000C710 [NONAME]
        506      001231E0 [NONAME]
        507      0000B7F0 [NONAME]
        508      0000DCE0 [NONAME]
        509      00045EB0 [NONAME]
        510      000B8DF0 [NONAME]
        511      000058A0 [NONAME]
        512      000B9150 [NONAME]
        513      00076800 [NONAME]
        514      001231D0 [NONAME]
        515      00130CC0 [NONAME]
        516      00076810 [NONAME]
        517      00070800 [NONAME]
        518      0000D8E0 [NONAME]
        519      0003D250 [NONAME]
        520      0003FD40 [NONAME]
        521      0003DB30 [NONAME]
        522      0001ECB0 [NONAME]
        523      00067620 [NONAME]
        524      000B8CE0 [NONAME]
        525      00122FE0 [NONAME]
        526      00123370 [NONAME]
        527      000B9050 [NONAME]
        528      00130380 [NONAME]
        529      00071F10 [NONAME]
        530      001301F0 [NONAME]
        531      00130620 [NONAME]
        532      00130430 [NONAME]
        533      000027F0 [NONAME]
        534      00076800 [NONAME]
        535      001305D0 [NONAME]
        536      0011F560 [NONAME]
        537      000B9170 [NONAME]
        538      00076800 [NONAME]
        539      00130340 [NONAME]
        540      001303F0 [NONAME]
        543      000B8EA0 [NONAME]
        544      0011F410 [NONAME]
        545      00013E70 [NONAME]
        546      000B9010 [NONAME]
        547      0006FA00 [NONAME]
        548      0000FF30 [NONAME]
        553      00071C40 [NONAME]
        555      00074D20 [NONAME]
        557      00065A70 [NONAME]
        558      0010EDA0 [NONAME]
        559      0010EE10 [NONAME]
        560      00072CF0 [NONAME]
        561      00009010 [NONAME]
        562      0010CBC0 [NONAME]
        563      0011A530 [NONAME]
        564      000B8BD0 [NONAME]
        565      00046330 [NONAME]
        566      00078BB0 [NONAME]
        567      0000CC30 [NONAME]
