
Dump of file C:\Windows\System32\vccorlib140.dll

File Type: DLL

  Section contains the following exports for vccorlib140.DLL

    00000000 characteristics
    60FF2A63 time date stamp Mon Jul 26 23:34:27 2021
        0.00 version
           1 ordinal base
         256 number of functions
         256 number of names

    ordinal hint RVA      name
        154   99 000054C0 ?GetIBoxArrayVtable@Details@Platform@@YAPEAXPEAX@Z
        155   9A 00004420 ?GetIBoxVtable@Details@Platform@@YAPEAXPEAX@Z
        156   9B 00025F40 ?GetIidsFn@@YAJHPEAKPEBU__s_GUID@@PEAPEAVGuid@Platform@@@Z
        157   9C 00027370 ?GetObjectContext@Details@Platform@@YAPEAUIUnknown@@XZ
        158   9D 00027400 ?GetProxyImpl@Details@Platform@@YAJPEAUIUnknown@@AEBU_GUID@@0PEAPEAU3@@Z
        159   9E 00002960 ?GetType@Boolean@Platform@@QEAAPE$AAVType@2@XZ
        160   9F 00002BC0 ?GetType@Guid@Platform@@QEAAPE$AAVType@2@XZ
        161   A0 0001C930 ?GetType@Object@Platform@@QE$AAAPE$AAVType@2@XZ
        162   A1 00001F10 ?GetType@char16@default@@QEAAPE$AAVType@Platform@@XZ
        163   A2 00002750 ?GetType@float32@default@@QEAAPE$AAVType@Platform@@XZ
        164   A3 00002860 ?GetType@float64@default@@QEAAPE$AAVType@Platform@@XZ
        165   A4 00002140 ?GetType@int16@default@@QEAAPE$AAVType@Platform@@XZ
        166   A5 00002350 ?GetType@int32@default@@QEAAPE$AAVType@Platform@@XZ
        167   A6 00002540 ?GetType@int64@default@@QEAAPE$AAVType@Platform@@XZ
        168   A7 00002020 ?GetType@int8@default@@QEAAPE$AAVType@Platform@@XZ
        169   A8 00002240 ?GetType@uint16@default@@QEAAPE$AAVType@Platform@@XZ
        170   A9 00002440 ?GetType@uint32@default@@QEAAPE$AAVType@Platform@@XZ
        171   AA 00002640 ?GetType@uint64@default@@QEAAPE$AAVType@Platform@@XZ
        172   AB 00002050 ?GetType@uint8@default@@QEAAPE$AAVType@Platform@@XZ
        173   AC 00024880 ?GetTypeCode@Type@Platform@@SA?AW4TypeCode@2@PE$AAV12@@Z
        174   AD 000271D0 ?GetWeakReference@Details@Platform@@YAPEAU__abi_IUnknown@@QE$ADVObject@2@@Z
        175   AE 000271A0 ?InitControlBlock@ControlBlock@Details@Platform@@AEAAXPEAX_N11@Z
        176   AF 000251F0 ?InitializeData@Details@Platform@@YAJH@Z
        177   B0 00002DF0 ?Intersect@Rect@Foundation@Windows@@QEAAXV123@@Z
        178   B1 00002DA0 ?IntersectsWith@Rect@Foundation@Windows@@QEAA_NV123@@Z
        179   B2 00003DA0 ?Invert@Matrix3D@Media3D@Media@Xaml@UI@Windows@@QEAAXXZ
        180   B3 0001A620 ?ReCreateException@Exception@Platform@@SAPE$AAV12@H@Z
        181   B4 000175D0 ?ReferenceEquals@Object@Platform@@SA_NPE$AAV12@0@Z
        182   B5 0001CCD0 ?ReferenceEquals@Object@Platform@@SA_NPE$AAVString@2@0@Z
        183   B6 00023410 ?RegisterFactories@Details@Platform@@YAPE$AAVObject@2@PEAPEAVModuleBase@1WRL@Microsoft@@PEAPEAU__abi_Module@@P6AXXZ@Z
        184   B7 000274E0 ?ReleaseInContextImpl@Details@Platform@@YAJPEAUIUnknown@@0@Z
        185   B8 000270E0 ?ReleaseTarget@ControlBlock@Details@Platform@@AEAAXXZ
        186   B9 00027240 ?ResolveWeakReference@Details@Platform@@YAPE$AAVObject@2@AEBU_GUID@@PEAPEAU__abi_IUnknown@@@Z
        187   BA 00023700 ?RunApplicationServer@Details@Platform@@YAXPEAPEAVModuleBase@1WRL@Microsoft@@PEAPEAU__abi_Module@@PEB_W@Z
        188   BB 00023550 ?RunServer@Details@Platform@@YAXPEAPEAVModuleBase@1WRL@Microsoft@@PEAPEAU__abi_Module@@PEB_W@Z
        189   BC 00025350 ?TerminateModule@Details@Platform@@YA_NPEAVModuleBase@1WRL@Microsoft@@@Z
        190   BD 00001E90 ?ToInt32@IntPtr@Platform@@QEAAHXZ
        191   BE 000014A0 ?ToString@Attribute@Metadata@Platform@@QE$AAAPE$AAVString@3@XZ
        192   BF 00002A60 ?ToString@Boolean@Platform@@QEAAPE$AAVString@2@XZ
