
Dump of file C:\Windows\System32\mfc100.dll

File Type: DLL

  Section contains the following exports for mfc100.dll

    00000000 characteristics
    580F7EF2 time date stamp Tue Oct 25 17:49:06 2016
        0.00 version
         256 ordinal base
       13946 number of functions
           0 number of names

    ordinal hint RVA      name
        691      0016F2D8 [NONAME]
        692      0017FE94 [NONAME]
        693      0017F968 [NONAME]
        694      00178D88 [NONAME]
        695      00180228 [NONAME]
        696      001964D8 [NONAME]
        697      0019C7B8 [NONAME]
        698      0019FDC8 [NONAME]
        699      001AED40 [NONAME]
        700      001BDC1C [NONAME]
        701      0028A370 [NONAME]
        702      00087E60 [NONAME]
        703      002089D4 [NONAME]
        704      002182BC [NONAME]
        705      001F82B4 [NONAME]
        706      001F82F4 [NONAME]
        707      001F8224 [NONAME]
        708      00089A2C [NONAME]
        709      002180E4 [NONAME]
        710      001B8550 [NONAME]
        711      002152FC [NONAME]
        712      002316CC [NONAME]
        713      00230904 [NONAME]
        714      002322A8 [NONAME]
        715      002276D8 [NONAME]
        716      0023B0FC [NONAME]
        717      0023EF88 [NONAME]
        718      0008C4AC [NONAME]
        719      001C38A4 [NONAME]
        720      00218AD4 [NONAME]
        721      00224420 [NONAME]
        722      0021CD30 [NONAME]
        723      00218A98 [NONAME]
        724      00218A80 [NONAME]
        725      00218A68 [NONAME]
        726      002304BC [NONAME]
        727      00250C50 [NONAME]
        728      002354E8 [NONAME]
        729      00235B28 [NONAME]
        730      00231674 [NONAME]
        731      00234808 [NONAME]
        732      002347F4 [NONAME]
        733      002347DC [NONAME]
        734      0023403C [NONAME]
        735      002390B0 [NONAME]
        736      0008CBF4 [NONAME]
        737      0023806C [NONAME]
        738      0023696C [NONAME]
        739      0023C9A8 [NONAME]
        740      0023CE60 [NONAME]
        741      0022A9EC [NONAME]
        742      0022FCD0 [NONAME]
        743      0023F298 [NONAME]
        744      0008D694 [NONAME]
        745      0023FFB4 [NONAME]
        746      00230AEC [NONAME]
        747      00243880 [NONAME]
        748      0023E054 [NONAME]
        749      0023DF90 [NONAME]
        750      00230E64 [NONAME]
        751      00231874 [NONAME]
        752      001CCC94 [NONAME]
        753      00227250 [NONAME]
        754      00251620 [NONAME]
        755      0025169C [NONAME]
        756      0025169C [NONAME]
        757      0025169C [NONAME]
        758      00251620 [NONAME]
        759      0025169C [NONAME]
        760      002478E0 [NONAME]
        761      0008DE38 [NONAME]
        762      0024BD00 [NONAME]
        763      00246DDC [NONAME]
        764      0024D470 [NONAME]
        765      0022F3A0 [NONAME]
        766      00230C98 [NONAME]
        767      0024F0D8 [NONAME]
        768      0024F0D8 [NONAME]
        769      0024F320 [NONAME]
        770      0024F354 [NONAME]
        771      0024F11C [NONAME]
        772      0024F0D8 [NONAME]
        773      002529D8 [NONAME]
        774      00096240 [NONAME]
        775      001FBE54 [NONAME]
        776      0028538C [NONAME]
        777      00096DCC [NONAME]
        778      0009A6C4 [NONAME]
        779      0009ED38 [NONAME]
        780      000A1B38 [NONAME]
        781      000A20A8 [NONAME]
        782      000A2008 [NONAME]
        783      000A3EB8 [NONAME]
        784      0028560C [NONAME]
        785      0028566C [NONAME]
        786      00243864 [NONAME]
