
Dump of file C:\Windows\System32\mfc140ud.dll

File Type: DLL

  Section contains the following exports for mfc140ud.dll

    00000000 characteristics
    60247A44 time date stamp Thu Feb 11 01:28:52 2021
        0.00 version
         256 ordinal base
       16666 number of functions
           0 number of names

    ordinal hint RVA      name
        796      00314FB0 [NONAME]
        797      00335C20 [NONAME]
        798      00335EB0 [NONAME]
        799      0033AB70 [NONAME]
        800      0033D660 [NONAME]
        801      0033FB80 [NONAME]
        802      0033FCC0 [NONAME]
        803      0033FDB0 [NONAME]
        804      00347750 [NONAME]
        805      00347820 [NONAME]
        806      0034A3A0 [NONAME]
        807      0034A7B0 [NONAME]
        808      0034AD40 [NONAME]
        809      0034AE10 [NONAME]
        810      0034AE90 [NONAME]
        811      0034DEE0 [NONAME]
        812      0034DFA0 [NONAME]
        813      0034E030 [NONAME]
        814      0034E130 [NONAME]
        815      0034E190 [NONAME]
        816      003513B0 [NONAME]
        817      00351500 [NONAME]
        818      003157B0 [NONAME]
        819      00360BF0 [NONAME]
        820      00360ED0 [NONAME]
        821      00360FA0 [NONAME]
        822      00368B70 [NONAME]
        823      00368C10 [NONAME]
        824      00369010 [NONAME]
        825      00369380 [NONAME]
        826      00374B60 [NONAME]
        827      0036A080 [NONAME]
        828      003718F0 [NONAME]
        829      003742F0 [NONAME]
        830      00374C30 [NONAME]
        831      00377590 [NONAME]
        832      0037A480 [NONAME]
        833      0037AED0 [NONAME]
        834      0037AF60 [NONAME]
        835      0037C620 [NONAME]
        836      0037BA60 [NONAME]
        837      0037BAF0 [NONAME]
        838      0037E100 [NONAME]
        839      00385360 [NONAME]
        840      003AA480 [NONAME]
        841      003AA4E0 [NONAME]
        842      0039B0C0 [NONAME]
        843      003AA540 [NONAME]
        844      003D4FA0 [NONAME]
        845      003E3360 [NONAME]
        846      003E69F0 [NONAME]
        847      003E9ED0 [NONAME]
        848      003F2200 [NONAME]
        849      0040BFB0 [NONAME]
        850      00351650 [NONAME]
        851      0042F7B0 [NONAME]
        852      00648B10 [NONAME]
        853      0058A4F0 [NONAME]
        854      00620070 [NONAME]
        855      00166D40 [NONAME]
        856      004EB000 [NONAME]
        857      00515CA0 [NONAME]
        858      004BAC50 [NONAME]
        859      004BACE0 [NONAME]
        860      004BAD70 [NONAME]
        861      0016B270 [NONAME]
        862      00516020 [NONAME]
        863      00104460 [NONAME]
        864      001044C0 [NONAME]
        865      004251E0 [NONAME]
        866      00104510 [NONAME]
        867      00509FA0 [NONAME]
        868      0055D4C0 [NONAME]
        869      00556B90 [NONAME]
        870      0055DCA0 [NONAME]
        871      00542590 [NONAME]
        872      00576820 [NONAME]
        873      00580030 [NONAME]
        874      001711C0 [NONAME]
        875      00442830 [NONAME]
        876      00517830 [NONAME]
        877      0053A340 [NONAME]
        878      00522FD0 [NONAME]
        879      00517960 [NONAME]
        880      005179A0 [NONAME]
        881      005179E0 [NONAME]
        882      00556CA0 [NONAME]
        883      005A9590 [NONAME]
        884      005A95D0 [NONAME]
        885      005ABFD0 [NONAME]
        886      005A9610 [NONAME]
        887      005A9660 [NONAME]
        888      00567F30 [NONAME]
        889      00569160 [NONAME]
        890      0055D5B0 [NONAME]
        891      005652E0 [NONAME]
        892      00565380 [NONAME]
        893      005653B0 [NONAME]
        894      0055FE80 [NONAME]
        895      00571980 [NONAME]
        896      001725C0 [NONAME]
        897      0056F510 [NONAME]
        898      0056B690 [NONAME]
        899      0057A090 [NONAME]
        900      0057ACC0 [NONAME]
        901      005A96B0 [NONAME]
        902      0054C430 [NONAME]
        903      00557060 [NONAME]
        904      005800A0 [NONAME]
        905      00174950 [NONAME]
        906      00582B50 [NONAME]
        907      00557170 [NONAME]
        908      0058C2A0 [NONAME]
        909      0057D810 [NONAME]
        910      0057D8B0 [NONAME]
        911      005572F0 [NONAME]
        912      0055DE80 [NONAME]
        913      0045B330 [NONAME]
        914      00541D90 [NONAME]
        915      005AC030 [NONAME]
        916      005AC0D0 [NONAME]
        917      005AC140 [NONAME]
        918      005AC1B0 [NONAME]
        919      005AC220 [NONAME]
        920      005AC2C0 [NONAME]
        921      005A9700 [NONAME]
        922      00595F20 [NONAME]
        923      00176D50 [NONAME]
        924      005A1CD0 [NONAME]
        925      005940E0 [NONAME]
        926      005A6A40 [NONAME]
        927      005574B0 [NONAME]
        928      00557550 [NONAME]
        929      00557620 [NONAME]
        930      005A99D0 [NONAME]
        931      005A9A00 [NONAME]
        932      005A9740 [NONAME]
        933      005AC330 [NONAME]
        934      005AC380 [NONAME]
        935      005A9790 [NONAME]
        936      005A97E0 [NONAME]
        937      005A9830 [NONAME]
        938      005A9860 [NONAME]
        939      005A98B0 [NONAME]
        940      005AC3D0 [NONAME]
        941      005AC490 [NONAME]
        942      005A98E0 [NONAME]
        943      005A9910 [NONAME]
        944      005A9940 [NONAME]
        945      005AC690 [NONAME]
        946      005AC640 [NONAME]
        947      005B3970 [NONAME]
        948      005A9990 [NONAME]
        949      00181780 [NONAME]
        950      004D1A10 [NONAME]
        951      00639B20 [NONAME]
        952      0010BA90 [NONAME]
        953      0018A060 [NONAME]
        954      00192AD0 [NONAME]
        955      0019E8A0 [NONAME]
        956      001A5BE0 [NONAME]
        957      001A66C0 [NONAME]
        958      001A6770 [NONAME]
        959      001AABC0 [NONAME]
        960      00639BF0 [NONAME]
        961      00639C70 [NONAME]
        962      0010BAE0 [NONAME]
        963      0045A680 [NONAME]
        964      00351690 [NONAME]
        965      004A3E40 [NONAME]
        966      005D93A0 [NONAME]
        967      001D3320 [NONAME]
        968      004D1AF0 [NONAME]
        969      004D1B50 [NONAME]
        970      004D3500 [NONAME]
        971      005DF180 [NONAME]
        972      005D9520 [NONAME]
        973      00609620 [NONAME]
        974      00458250 [NONAME]
        975      0058D1F0 [NONAME]
        976      0058D270 [NONAME]
        977      004CB3C0 [NONAME]
        978      004CB4A0 [NONAME]
        979      004CB580 [NONAME]
        980      004CB670 [NONAME]
        981      004CB780 [NONAME]
        982      0058D2B0 [NONAME]
        983      0058D360 [NONAME]
        984      0058D410 [NONAME]
        985      0058D4B0 [NONAME]
        986      004CB820 [NONAME]
        987      004CB950 [NONAME]
        988      004CBAA0 [NONAME]
        989      004CBBC0 [NONAME]
        990      004CBD00 [NONAME]
        991      004506E0 [NONAME]
        992      0046EA00 [NONAME]
        993      00424010 [NONAME]
        994      0050B330 [NONAME]
        995      0043D230 [NONAME]
        996      00625780 [NONAME]
        997      001FB690 [NONAME]
        998      004F6DE0 [NONAME]
        999      001FB730 [NONAME]
       1000      0047A670 [NONAME]
       1001      004A01A0 [NONAME]
       1002      004A01F0 [NONAME]
       1003      005BFBE0 [NONAME]
       1004      00104530 [NONAME]
       1005      001FF6F0 [NONAME]
       1006      005E0CE0 [NONAME]
       1007      005E0EC0 [NONAME]
       1008      00469A10 [NONAME]
       1009      0010BB30 [NONAME]
       1010      0010BB90 [NONAME]
       1011      0010BBE0 [NONAME]
       1012      0023C710 [NONAME]
       1013      005E0F10 [NONAME]
       1014      00609670 [NONAME]
       1015      005E10E0 [NONAME]
       1016      005E1160 [NONAME]
       1017      00062660 [NONAME]
       1018      00118480 [NONAME]
       1019      005EAA10 [NONAME]
       1020      005160B0 [NONAME]
       1021      002C7820 [NONAME]
       1022      002C78C0 [NONAME]
       1023      004FA520 [NONAME]
       1024      002CDD30 [NONAME]
       1025      001045C0 [NONAME]
       1026      00104630 [NONAME]
       1027      004EC050 [NONAME]
       1028      00516180 [NONAME]
       1029      006096C0 [NONAME]
       1030      002D2B90 [NONAME]
       1031      002D2C30 [NONAME]
       1032      002D2D10 [NONAME]
       1033      002D74A0 [NONAME]
       1034      000A6510 [NONAME]
       1035      002D8180 [NONAME]
       1036      002D2EB0 [NONAME]
       1037      002D2FA0 [NONAME]
       1038      005B4500 [NONAME]
       1039      005B4570 [NONAME]
       1040      005B46F0 [NONAME]
       1041      00609710 [NONAME]
       1042      001184D0 [NONAME]
       1043      00118550 [NONAME]
       1044      001185D0 [NONAME]
       1045      0064D450 [NONAME]
       1046      002DAD20 [NONAME]
       1047      00118640 [NONAME]
       1048      004339E0 [NONAME]
       1049      00609760 [NONAME]
       1050      004FBE90 [NONAME]
       1051      004FBF20 [NONAME]
       1052      004FBF80 [NONAME]
       1053      004FBFF0 [NONAME]
       1054      004FC060 [NONAME]
       1055      004265A0 [NONAME]
       1056      0050C4C0 [NONAME]
       1057      005154B0 [NONAME]
       1058      002E33E0 [NONAME]
       1059      006097B0 [NONAME]
       1060      002F2CF0 [NONAME]
       1061      002F3F40 [NONAME]
       1062      002F86E0 [NONAME]
       1063      002F8970 [NONAME]
       1064      005F0720 [NONAME]
       1065      003130D0 [NONAME]
       1066      00436FC0 [NONAME]
       1067      00609800 [NONAME]
       1068      005BD790 [NONAME]
       1069      00381180 [NONAME]
       1070      00609850 [NONAME]
       1071      005C2930 [NONAME]
       1072      00428030 [NONAME]
       1073      0010BC30 [NONAME]
       1074      0010BC90 [NONAME]
       1075      00382D20 [NONAME]
       1076      00383C50 [NONAME]
       1077      00383F90 [NONAME]
       1078      005C3040 [NONAME]
       1079      00401720 [NONAME]
       1080      004017C0 [NONAME]
       1081      00401930 [NONAME]
       1082      00118690 [NONAME]
       1083      0040F9A0 [NONAME]
       1084      004072F0 [NONAME]
       1085      00639D00 [NONAME]
       1086      00454370 [NONAME]
       1087      005BA4B0 [NONAME]
       1088      005BA530 [NONAME]
       1089      005F0770 [NONAME]
       1090      005F0920 [NONAME]
       1091      00429200 [NONAME]
       1092      0027D670 [NONAME]
       1093      005D95A0 [NONAME]
       1094      00269490 [NONAME]
       1095      002694C0 [NONAME]
       1096      00269580 [NONAME]
       1097      00269650 [NONAME]
       1098      002696E0 [NONAME]
       1099      002697B0 [NONAME]
       1100      00269840 [NONAME]
       1101      002698D0 [NONAME]
       1102      00269930 [NONAME]
       1103      00269980 [NONAME]
       1104      00269AA0 [NONAME]
       1105      00269B70 [NONAME]
       1106      00269C40 [NONAME]
       1107      00269C90 [NONAME]
       1108      00269CF0 [NONAME]
       1109      00269D40 [NONAME]
       1110      00269D90 [NONAME]
       1111      00269E40 [NONAME]
       1112      00269EF0 [NONAME]
       1113      00269FA0 [NONAME]
       1114      0026A050 [NONAME]
       1115      0026A0D0 [NONAME]
       1116      0026A140 [NONAME]
       1117      0026A190 [NONAME]
       1118      0026A220 [NONAME]
       1119      0026A280 [NONAME]
