
Dump of file C:\Windows\System32\msvcp120.dll

File Type: DLL

  Section contains the following exports for MSVCP120.dll

    00000000 characteristics
    59260906 time date stamp Thu May 25 00:28:22 2017
        0.00 version
           1 ordinal base
        1569 number of functions
        1569 number of names

    ordinal hint RVA      name
         88   57 000160D8 ??0?$time_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@IEAA@PEBD_K@Z
         89   58 00016150 ??0?$time_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@QEAA@AEBV_Locinfo@1@_K@Z
         90   59 0001619C ??0?$time_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@QEAA@_K@Z
         91   5A 0000B3E0 ??0Init@ios_base@std@@QEAA@XZ
         92   5B 0000DAC4 ??0_Concurrent_queue_base_v4@details@Concurrency@@IEAA@_K@Z
         93   5C 0000DE74 ??0_Concurrent_queue_iterator_base_v4@details@Concurrency@@IEAA@AEBV_Concurrent_queue_base_v4@12@@Z
         94   5D 000018B8 ??0_Container_base12@std@@QEAA@AEBU01@@Z
         95   5E 000018B8 ??0_Container_base12@std@@QEAA@XZ
         96   5F 000093E8 ??0_Facet_base@std@@QEAA@AEBV01@@Z
         97   60 000093E8 ??0_Facet_base@std@@QEAA@XZ
         98   61 0003DD38 ??0_Init_locks@std@@QEAA@XZ
         99   62 0000956C ??0_Locimp@locale@std@@AEAA@AEBV012@@Z
        100   63 00009520 ??0_Locimp@locale@std@@AEAA@_N@Z
        101   64 00008FBC ??0_Locinfo@std@@QEAA@HPEBD@Z
        102   65 00008F0C ??0_Locinfo@std@@QEAA@PEBD@Z
        103   66 0003DD84 ??0_Lockit@std@@QEAA@H@Z
        104   67 0003DDC4 ??0_Lockit@std@@QEAA@XZ
        105   68 000123A0 ??0_Pad@std@@QEAA@AEBV01@@Z
        106   69 0003CE5C ??0_Pad@std@@QEAA@XZ
        107   6A 00002554 ??0_Runtime_object@details@Concurrency@@QEAA@H@Z
        108   6B 00002534 ??0_Runtime_object@details@Concurrency@@QEAA@XZ
        109   6C 00008EE4 ??0_Timevec@std@@QEAA@AEBV01@@Z
        110   6D 00008EDC ??0_Timevec@std@@QEAA@PEAX@Z
        111   6E 00039F20 ??0_UShinit@std@@QEAA@XZ
        112   6F 0003AE8C ??0_Winit@std@@QEAA@XZ
        113   70 00001AEC ??0agent@Concurrency@@QEAA@AEAVScheduleGroup@1@@Z
        114   71 00001A50 ??0agent@Concurrency@@QEAA@AEAVScheduler@1@@Z
        115   72 000019B8 ??0agent@Concurrency@@QEAA@XZ
        116   73 00009738 ??0codecvt_base@std@@QEAA@_K@Z
        117   74 00009FA4 ??0ctype_base@std@@QEAA@_K@Z
        118   75 000094D0 ??0facet@locale@std@@IEAA@_K@Z
        119   76 00008EDC ??0id@locale@std@@QEAA@_K@Z
        120   77 0000B974 ??0ios_base@std@@IEAA@XZ
        121   78 000107B8 ??0time_base@std@@QEAA@_K@Z
        122   79 0000C2A8 ??1?$_Yarn@D@std@@QEAA@XZ
        123   7A 0000C2A8 ??1?$_Yarn@_W@std@@QEAA@XZ
        124   7B 0000B964 ??1?$basic_ios@DU?$char_traits@D@std@@@std@@UEAA@XZ
        125   7C 0000B964 ??1?$basic_ios@GU?$char_traits@G@std@@@std@@UEAA@XZ
        126   7D 0000B964 ??1?$basic_ios@_WU?$char_traits@_W@std@@@std@@UEAA@XZ
        127   7E 0001621C ??1?$basic_iostream@DU?$char_traits@D@std@@@std@@UEAA@XZ
        128   7F 00016290 ??1?$basic_iostream@GU?$char_traits@G@std@@@std@@UEAA@XZ
        129   80 00016304 ??1?$basic_iostream@_WU?$char_traits@_W@std@@@std@@UEAA@XZ
        130   81 000120B8 ??1?$basic_istream@DU?$char_traits@D@std@@@std@@UEAA@XZ
        131   82 00016378 ??1?$basic_istream@GU?$char_traits@G@std@@@std@@UEAA@XZ
        132   83 000163A0 ??1?$basic_istream@_WU?$char_traits@_W@std@@@std@@UEAA@XZ
        133   84 00010DBC ??1?$basic_ostream@DU?$char_traits@D@std@@@std@@UEAA@XZ
        134   85 000163C8 ??1?$basic_ostream@GU?$char_traits@G@std@@@std@@UEAA@XZ
        135   86 000163F0 ??1?$basic_ostream@_WU?$char_traits@_W@std@@@std@@UEAA@XZ
        136   87 00010DE4 ??1?$basic_streambuf@DU?$char_traits@D@std@@@std@@UEAA@XZ
        137   88 00016418 ??1?$basic_streambuf@GU?$char_traits@G@std@@@std@@UEAA@XZ
        138   89 00016460 ??1?$basic_streambuf@_WU?$char_traits@_W@std@@@std@@UEAA@XZ
        139   8A 000093DC ??1?$codecvt@DDH@std@@MEAA@XZ
        140   8B 000093DC ??1?$codecvt@GDH@std@@MEAA@XZ
        141   8C 000093DC ??1?$codecvt@_WDH@std@@MEAA@XZ
